product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,month_year_dt,product_id_encoded,product_category_encoded,price_to_comp1_ratio,price_to_comp2_ratio,price_to_comp3_ratio,avg_competitor_price,price_vs_avg_comp,total_freight,avg_competitor_score,price_per_gram,demand_indicator
computers6,computers_accessories,01-01-2018,22,3307.8,22.54772727,150.3545455,48,894,1,533,4.3,152,23,8,2,1,2018,8.02919708,4840,156.5113514,4.2,36.8072093,150.3545455,4.3,22.54772727,97.6425,3.5,14.84655172,150.3045455,2018-01-01,10,1,0.9545632372753549,0.9933929965783551,1.5242369718934536,134.8361323,15.518413199999998,74.20148828999999,4.0,0.2815628192883895,3344
computers6,computers_accessories,01-02-2018,69,10343.1,26.55289855,149.9,48,894,1,533,4.3,202,20,8,2,2,2018,25.18248175,4840,149.0,4.2,41.16322581,149.9,4.3,26.55289855,78.7122807,3.5,14.53591549,150.3545455,2018-02-01,10,1,0.9993333333333334,0.9933730947647449,1.880513249447146,125.87076023333333,24.029239766666677,82.25203984999999,4.0,0.2807116104868914,13938
computers6,computers_accessories,01-03-2018,51,7644.9,28.47588235,149.9,48,894,1,533,4.3,127,22,9,1,3,2018,18.61313869,4840,136.1428571,4.2,48.0475,149.9,4.3,28.47588235,81.02391304,3.5,18.22148148,149.9,2018-03-01,10,1,1.0930208336749025,0.9933730947647449,1.827515835862395,122.35559004666668,27.54440995333333,94.74486382999999,4.0,0.2807116104868914,6477
computers6,computers_accessories,01-04-2018,35,5246.5,30.22742857,149.9,48,894,1,533,4.3,107,21,9,1,4,2018,12.77372263,4840,120.9230769,4.2,27.25303571,149.9,4.3,30.22742857,80.66666667,3.5,18.17230769,149.9,2018-04-01,10,1,1.2294637226301826,0.9933730947647449,1.835510204006714,117.16324785666666,32.73675214333335,75.65277197,4.0,0.2807116104868914,3745
computers6,computers_accessories,01-05-2018,52,7794.8,18.94307692,149.9,48,894,1,533,4.3,78,23,8,3,5,2018,18.97810219,4840,119.0,4.2,39.2172,149.9,4.3,18.94307692,79.8,3.5,14.41454545,149.9,2018-05-01,10,1,1.2491666666666668,0.9933730947647449,1.8551980198019804,116.23333333333333,33.66666666666667,72.57482237,4.0,0.2807116104868914,4056
computers6,computers_accessories,01-06-2018,27,4047.3,27.62666667,149.9,48,894,1,533,4.3,66,21,9,0,6,2018,9.854014599,4840,114.4911538,4.2,53.62555556,149.9,4.3,27.62666667,78.9,3.5,17.328,149.9,2018-06-01,10,1,1.2979349072881112,0.9933730947647449,1.8760951188986232,114.43038459999998,35.46961540000002,98.58022223,4.0,0.2807116104868914,1782
computers6,computers_accessories,01-07-2018,13,1948.7,33.57153846,149.9,48,894,1,533,4.3,43,22,9,1,7,2018,4.744525547,4840,119.99,4.2,48.62666667,149.9,4.3,33.57153846,77.9,3.5,14.63857143,149.9,2018-07-01,10,1,1.2389453673857345,0.9933730947647449,1.899873257287706,115.92999999999999,33.97000000000001,96.83677655999999,4.0,0.2807116104868914,559
computers6,computers_accessories,01-08-2018,5,749.5,24.76,149.9,48,894,1,533,4.3,18,23,8,1,8,2018,1.824817518,4840,119.99,4.2,39.046,149.9,4.3,24.76,77.9,3.5,13.415,149.9,2018-08-01,10,1,1.2389453673857345,0.9933730947647449,1.899873257287706,115.92999999999999,33.97000000000001,77.221,4.0,0.2807116104868914,90
health6,health_beauty,01-01-2018,3,185.97,24.05,61.99,50,1257,1,350,3.9,98,23,8,2,1,2018,2.0,2964,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,61.94,2018-01-01,38,6,2.480592236894758,0.6812836575447851,1.0333388898149691,57.656666666666666,4.333333333333336,48.77670175,4.1,0.17660968660968662,294
health6,health_beauty,01-03-2018,13,805.87,28.61461538,61.99,50,1257,1,350,3.9,169,22,9,1,3,2018,8.666666667,2964,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,61.94,2018-03-01,38,6,2.480592236894758,0.7315317441586029,1.0333388898149691,55.57333333333333,6.416666666666671,41.303625000000004,4.1,0.17660968660968662,2197
health6,health_beauty,01-04-2018,15,974.85,25.346,64.99,50,1257,1,350,3.9,118,21,9,1,4,2018,10.0,2964,64.99,3.9,25.346,79.99,4.1,14.485,58.99,3.9,16.30272727,61.99,2018-04-01,38,6,0.9848461888164873,0.802444746264971,1.0833472245374227,67.99,-3.0,56.13372727,3.966666666666667,0.18515669515669514,1770
health6,health_beauty,01-05-2018,38,2469.62,24.77447368,64.99,50,1257,1,350,3.9,159,23,8,3,5,2018,25.33333333,2964,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,64.99,2018-05-01,38,6,2.600640256102441,0.802444746264971,1.0833472245374227,54.32333333333333,10.666666666666664,39.354196429,4.1,0.18515669515669514,6042
health6,health_beauty,01-06-2018,26,1741.74,30.24153846,66.99,50,1257,1,350,3.9,131,21,9,0,6,2018,17.33333333,2964,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,64.99,2018-06-01,38,6,2.680672268907563,0.8271391529818496,1.1166861143523918,54.32333333333333,12.666666666666664,46.06230769,4.1,0.19085470085470085,3406
health6,health_beauty,01-07-2018,27,1808.73,25.90074074,66.99,50,1257,1,350,3.9,113,22,9,1,7,2018,18.0,2964,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,66.99,2018-07-01,38,6,2.680672268907563,0.8271391529818496,1.1166861143523918,54.32333333333333,12.666666666666664,43.225,4.1,0.19085470085470085,3051
health6,health_beauty,01-08-2018,28,1875.72,23.52821429,66.99,50,1257,1,350,3.9,127,23,8,1,8,2018,18.66666667,2964,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,66.99,2018-08-01,38,6,2.680672268907563,0.7991989774316012,1.1166861143523918,55.26714285666666,11.722857143333336,41.27190476,4.1,0.19085470085470085,3556
garden6,garden_tools,01-05-2017,4,239.6,19.7325,59.9,56,348,2,1550,4.1,34,23,8,1,5,2017,14.18617614,19800,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.1,19.7325,59.85,2017-05-01,28,5,0.9835796387520526,0.9835796387520526,0.9835796387520526,59.9,0.0,65.71166667,4.133333333333334,0.038620245003223724,136
garden6,garden_tools,01-06-2017,1,59.9,17.67,59.9,56,348,2,1550,4.1,26,22,8,1,6,2017,3.065774805,19800,59.9,4.1,17.67,59.9,4.2,16.26,59.9,4.1,17.67,59.9,2017-06-01,28,5,0.9835796387520526,0.9835796387520526,0.9835796387520526,59.9,0.0,51.60000000000001,4.133333333333334,0.038620245003223724,26
garden6,garden_tools,01-07-2017,14,838.6,16.62642857,59.9,56,348,2,1550,4.1,74,21,10,1,7,2017,3.978539576,19800,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.9,2017-07-01,28,5,0.9835796387520526,0.9835796387520526,0.9835796387520526,59.9,0.0,48.13031521,4.133333333333334,0.038620245003223724,1036
garden6,garden_tools,01-08-2017,39,2336.1,18.16230769,59.9,56,348,2,1550,4.1,113,23,8,1,8,2017,8.507525084,19800,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,2017-08-01,28,5,0.9835796387520526,0.9835796387520526,0.9835796387520526,59.9,0.0,53.89385358,4.133333333333334,0.038620245003223724,4407
garden6,garden_tools,01-09-2017,37,2216.3,17.18702703,59.9,56,348,2,1550,4.1,115,21,9,1,9,2017,13.4057971,19800,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,2017-09-01,28,5,0.9835796387520526,0.9835796387520526,0.9835796387520526,59.9,0.0,50.29340712,4.133333333333334,0.038620245003223724,4255
garden6,garden_tools,01-10-2017,39,2336.1,18.06589744,59.9,56,348,2,1550,4.1,146,22,9,2,10,2017,14.13043478,19800,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,2017-10-01,28,5,0.9835796387520526,0.9835796387520526,0.9835796387520526,59.9,0.0,52.475547979999995,4.133333333333334,0.038620245003223724,5694
garden6,garden_tools,01-11-2017,91,4769.7,17.06747253,52.40694444,56,348,2,1550,4.1,339,22,8,4,11,2017,32.97101449,19800,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9,2017-11-01,28,5,0.9812758432356404,0.9589861426794644,0.9565804721024839,53.28031332666666,-0.8733688866666611,51.41884185000001,4.133333333333334,0.03378913245647969,30849
garden6,garden_tools,01-12-2017,51,2881.6,15.75960784,55.1,56,348,2,1550,4.1,184,21,10,1,12,2017,18.47826087,19800,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,52.40694444,2017-12-01,28,5,0.982174688057041,0.9765175011076651,0.9709251101321587,55.425000000000004,-0.32500000000000284,52.21125556999999,4.133333333333334,0.03552546744036106,9384
garden6,garden_tools,01-01-2018,12,598.8,19.495,49.9,56,348,2,1550,4.1,137,23,8,2,1,2018,5.769230769,19800,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.1,2018-01-01,28,5,0.9803536345776032,0.9803536345776032,0.9803536345776032,49.9,0.0,51.841162690000004,4.133333333333334,0.03217279174725983,1644
garden6,garden_tools,01-02-2018,39,1970.1,16.61153846,50.54516129,56,348,2,1550,4.1,160,20,8,2,2,2018,18.75,19800,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9,2018-02-01,28,5,0.9805995368920496,0.9738952078998074,0.9841895104598504,50.60076805,-0.055606759999996314,52.4128579,4.133333333333334,0.03258875647324307,6240
garden6,garden_tools,01-03-2018,31,1670.9,20.35967742,53.9,56,348,2,1550,4.1,116,22,9,1,3,2018,14.90384615,19800,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,50.54516129,2018-03-01,28,5,0.9817850637522769,0.9817850637522769,0.9817850637522769,53.9,0.0,61.23676533,4.133333333333334,0.03475177304964539,3596
garden6,garden_tools,01-04-2018,46,2479.4,5.28173913,53.9,56,348,2,1550,4.1,111,21,9,1,4,2018,22.11538462,19800,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9,2018-04-01,28,5,0.9817850637522769,0.9817850637522769,0.9817850637522769,53.9,0.0,43.82162923999999,4.133333333333334,0.03475177304964539,5106
garden6,garden_tools,01-05-2018,56,2982.4,10.75303571,53.41515152,56,348,2,1550,4.1,102,23,8,3,5,2018,14.18617614,19800,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9,2018-05-01,28,5,0.9816227654969875,0.9763410061016944,0.988110095239717,53.39419002333333,0.02096149666667202,37.243380540000004,4.133333333333334,0.03443916925854288,5712
garden6,garden_tools,01-06-2018,12,598.8,19.89083333,49.9,56,348,2,1550,4.1,58,21,9,0,6,2018,3.065774805,19800,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,53.41515152,2018-06-01,28,5,0.9803536345776032,0.9803536345776032,0.9803536345776032,49.9,0.0,66.02116667,4.133333333333334,0.03217279174725983,696
garden6,garden_tools,01-07-2018,6,299.46,28.37333333,49.91,56,348,2,1550,4.1,54,22,9,1,7,2018,3.978539576,19800,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9,2018-07-01,28,5,0.9803574936161854,0.980550098231827,0.980550098231827,49.903333333333336,0.006666666666660603,82.6447619,4.133333333333334,0.0321792392005158,324
garden6,garden_tools,01-08-2018,6,299.46,20.32833333,49.91,56,348,2,1550,4.1,46,23,8,1,8,2018,8.507525084,19800,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.91,2018-08-01,28,5,0.9803574936161854,0.980550098231827,0.980550098231827,49.903333333333336,0.006666666666660603,89.09033332999999,4.133333333333334,0.0321792392005158,276
health10,health_beauty,01-02-2018,21,994.04,10.20047619,47.35789474,40,409,1,1110,4.2,126,20,8,2,2,2018,13.5483871,3762,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,47.30789474,2018-02-01,33,6,1.895073819127651,0.5204736206176503,0.7894298173028838,57.656666666666666,-10.298771926666667,48.43264706,4.1,0.04262636790279028,2646
health10,health_beauty,01-03-2018,58,2809.65,12.56344828,48.45944444,40,409,1,1110,4.2,169,22,9,1,3,2018,37.41935484,3762,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,47.35789474,2018-03-01,33,6,1.9391534389755902,0.5718603308945008,0.80779203933989,55.57333333333333,-7.113888893333332,41.303625000000004,4.1,0.04361786178217822,9802
health10,health_beauty,01-04-2018,18,965.91,13.16055556,53.70176471,40,409,1,1110,4.2,118,21,9,1,4,2018,11.61290323,3762,53.70176471,4.2,13.16055556,79.99,4.1,14.485,58.99,3.9,16.30272727,48.45944444,2018-04-01,33,6,0.9817190541237294,0.6630666095814298,0.8951786082680446,64.22725490333333,-10.525490193333333,43.94828283,4.066666666666667,0.04833642188118812,2124
health10,health_beauty,01-05-2018,33,1723.08,10.63121212,52.06928571,40,409,1,1110,4.2,159,23,8,3,5,2018,21.29032258,3762,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,53.70176471,2018-05-01,33,6,2.0836048703481396,0.6429100593900482,0.8679660895149192,54.32333333333333,-2.254047623333328,39.354196429,4.1,0.04686704384338434,5247
health10,health_beauty,01-06-2018,9,449.82,12.91,49.98,40,409,1,1110,4.2,131,21,9,0,6,2018,5.806451613,3762,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,52.06928571,2018-06-01,33,6,2.0,0.6171132238547969,0.8331388564760792,54.32333333333333,-4.343333333333334,46.06230769,4.1,0.04498649864986498,1179
health10,health_beauty,01-07-2018,5,257.56,14.368,51.512,40,409,1,1110,4.2,113,22,9,1,7,2018,3.225806452,3762,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,49.98,2018-07-01,33,6,2.0613045218087236,0.636029139399926,0.8586764460743457,54.32333333333333,-2.81133333333333,43.225,4.1,0.04636543654365437,565
health10,health_beauty,01-08-2018,11,557.85,9.312727273,50.71,40,409,1,1110,4.2,127,23,8,1,8,2018,7.096774194,3762,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,51.512,2018-08-01,33,6,2.0292116846738697,0.6049765658390281,0.8453075512585431,55.26714285666666,-4.557142856666658,41.27190476,4.1,0.04564356435643564,1397
watches2,watches_gifts,01-06-2017,5,789.95,13.91,157.99,35,591,3,444,4.0,17,22,8,1,6,2017,4.072822823,4480,163.0,4.2,14.265,157.99,4.0,13.91,185.0,3.8,14.74,157.94,2017-06-01,45,8,0.9633536585365854,0.9937102962450468,0.8494086021505377,168.66333333333333,-10.673333333333318,42.915,4.0,0.3550337078651686,85
watches2,watches_gifts,01-07-2017,6,1016.95,14.95,171.792,35,591,3,444,4.0,29,21,10,1,7,2017,7.526276276,4480,161.5909091,4.2,15.52545455,171.792,4.0,14.95,197.383,3.8,16.606,157.99,2017-07-01,45,8,1.0565904388562153,0.9942126950321775,0.8659612970869479,176.9219697,-5.129969700000004,47.081454550000004,4.0,0.3860494382022472,174
watches2,watches_gifts,01-08-2017,5,849.5,17.084,169.9,35,591,3,444,4.0,48,23,8,1,8,2017,5.461711712,4480,160.6692308,4.2,15.18538462,169.9,4.0,17.084,179.9,3.8,14.92666667,171.792,2017-08-01,45,8,1.0509111669503903,0.9941486249268578,0.9391929242675512,170.15641026666665,-0.25641026666664857,47.19605129,4.0,0.38179775280898876,240
watches2,watches_gifts,01-09-2017,10,1604.0,17.856,160.4,35,591,3,444,4.0,54,21,9,1,9,2017,13.51351351,4480,148.7785714,4.2,14.04111111,160.4,4.0,17.856,164.57,3.8,19.528,169.9,2017-09-01,45,8,1.0709142068903457,0.9938042131350682,0.96877453644984,157.91619046666668,2.4838095333333285,51.42511111,4.0,0.36044943820224723,540
watches2,watches_gifts,01-10-2017,16,2391.6,18.505625,149.475,35,591,3,444,4.0,43,22,9,2,10,2017,21.62162162,4480,134.9,4.2,6.81,149.475,4.0,18.505625,232.49,3.8,14.2125,160.4,2017-10-01,45,8,1.0998896247240617,0.9933543778036219,0.6401773095207504,172.28833333333333,-22.813333333333333,39.528124999999996,4.0,0.3358988764044944,688
watches2,watches_gifts,01-11-2017,26,3660.0,19.17230769,140.56,35,591,3,444,4.0,91,22,8,4,11,2017,35.13513514,4480,133.0,4.2,19.91666667,108.0,4.2,15.90846154,174.4333333,3.8,20.99277778,149.475,2017-11-01,45,8,1.048955223880597,1.2895412844036698,0.8012160366333301,138.47777776666666,2.08222223333334,56.81790599,4.066666666666666,0.31586516853932584,2366
watches2,watches_gifts,01-12-2017,6,894.0,17.00333333,149.0,35,591,3,444,4.0,73,21,10,1,12,2017,8.108108108,4480,149.0,4.2,19.1,108.0,4.2,16.65384615,185.96,3.8,18.686,140.56,2017-12-01,45,8,0.9933333333333333,1.3669724770642202,0.7969619169875909,147.65333333333334,1.346666666666664,54.43984615,4.066666666666666,0.3348314606741573,438
watches2,watches_gifts,01-01-2018,8,1188.0,14.165,148.5,35,591,3,444,4.0,59,23,8,2,1,2018,11.11111111,4480,148.5,4.0,14.165,108.0,4.2,16.19636364,199.0,3.8,21.88,149.0,2018-01-01,45,8,0.9933110367892977,1.3623853211009174,0.7425,151.83333333333334,-3.333333333333343,52.24136364,4.0,0.33370786516853934,472
watches2,watches_gifts,01-02-2018,14,2043.92,15.12928571,145.9942857,35,591,3,444,4.0,90,20,8,2,2,2018,19.44444444,4480,128.2416667,4.2,15.92666667,108.0,4.2,18.25363636,182.0,3.8,19.33,148.5,2018-02-01,45,8,1.1296224308131737,1.3393971165137615,0.7977829819672132,139.4138889,6.580396800000017,53.51030303,4.066666666666666,0.32807704651685393,1260
watches2,watches_gifts,01-03-2018,9,1115.7,26.27222222,123.9666667,35,591,3,444,4.0,125,22,9,1,3,2018,12.5,4480,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,145.9942857,2018-03-01,45,8,1.0466507616221064,1.162446975550883,0.8108839201080925,124.98752830000001,-1.0208616000000035,60.240278419999996,4.066666666666666,0.2785767791011236,1125
watches2,watches_gifts,01-04-2018,10,1191.9,21.229,119.19,35,591,3,444,4.0,178,21,9,1,4,2018,13.88888889,4480,105.648625,4.2,2.181647059,105.0,4.2,13.63142857,150.1333333,3.8,19.44777778,123.9666667,2018-04-01,45,8,1.1175952807642855,1.1244339622641508,0.7886413764421353,120.26065276666667,-1.0706527666666688,35.260853409,4.066666666666666,0.26784269662921345,1780
watches2,watches_gifts,01-05-2018,22,2598.9,14.71227273,118.1318182,35,591,3,444,4.0,260,23,8,3,5,2018,30.55555556,4480,103.7925234,4.2,0.095438596,105.0,4.2,11.3772973,132.53125,3.8,15.7621875,119.19,2018-05-01,45,8,1.1272924285741555,1.1144511150943397,0.8846754463842733,113.77459113333333,4.357227066666667,27.234923396,4.066666666666666,0.26546476,5720
watches2,watches_gifts,01-06-2018,1,139.9,18.86,139.9,35,591,3,444,4.0,93,21,9,0,6,2018,4.072822823,4480,119.0,4.2,19.20666667,105.0,4.2,23.82357143,138.22,3.8,16.108,118.1318182,2018-06-01,45,8,1.1658333333333333,1.319811320754717,1.0048843556960207,120.74000000000001,19.159999999999997,59.13823810000001,4.066666666666666,0.3143820224719101,93
watches2,watches_gifts,01-07-2018,5,694.9,23.162,138.98,35,591,3,444,4.0,122,22,9,1,7,2018,7.526276276,4480,118.3636364,4.2,15.48,105.0,4.2,24.93875,155.0,3.8,16.47,139.9,2018-07-01,45,8,1.1643412029963924,1.311132075471698,0.8908974358974359,126.12121213333334,12.858787866666646,56.88875,4.066666666666666,0.312314606741573,610
watches2,watches_gifts,01-08-2018,3,414.0,23.52666667,138.0,35,591,3,444,4.0,61,23,8,1,8,2018,5.461711712,4480,112.0,4.2,13.44,105.0,4.2,23.38571429,145.5509091,3.8,21.89727273,138.98,2018-08-01,45,8,1.2212389380530972,1.3018867924528301,0.9416522957618417,120.85030303333333,17.149696966666667,58.722987020000005,4.066666666666666,0.3101123595505618,183
health1,health_beauty,01-08-2017,3,254.97,15.57,84.99,49,1495,3,600,3.8,82,23,8,1,8,2017,3.125,8151,23.39740741,4.3,14.27678571,89.99,4.1,13.41055556,58.99,3.9,16.24090909,84.94,2017-08-01,32,6,3.483566863139906,0.9340586877678866,1.4167361226871145,57.45913580333333,27.530864196666663,43.92825036,4.1,0.141414309484193,246
health1,health_beauty,01-09-2017,4,339.96,15.6,84.99,49,1495,3,600,3.8,89,21,9,1,9,2017,4.166666667,8151,23.99,4.3,16.12,89.99,4.1,13.96428571,58.99,3.9,15.6392,84.99,2017-09-01,32,6,3.4009603841536613,0.9340586877678866,1.4167361226871145,57.656666666666666,27.33333333333333,45.723485710000006,4.1,0.141414309484193,356
health1,health_beauty,01-10-2017,3,254.97,19.61,84.99,49,1495,3,600,3.8,81,22,9,2,10,2017,3.125,8151,23.99,4.3,13.13666667,89.99,4.1,16.56291667,58.99,3.9,19.06526316,84.99,2017-10-01,32,6,3.4009603841536613,0.9340586877678866,1.4167361226871145,57.656666666666666,27.33333333333333,48.764846500000004,4.1,0.141414309484193,243
health1,health_beauty,01-11-2017,36,3059.64,17.40833333,84.99,49,1495,3,600,3.8,139,22,8,4,11,2017,37.5,8151,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,84.99,2017-11-01,32,6,3.4009603841536613,0.9340586877678866,1.4167361226871145,57.656666666666666,27.33333333333333,45.07740843,4.1,0.141414309484193,5004
health1,health_beauty,01-12-2017,50,4249.5,16.2446,84.99,49,1495,3,600,3.8,112,21,10,1,12,2017,52.08333333,8151,23.99,4.3,12.45684211,89.99,4.1,15.89473684,58.99,3.9,16.33222222,84.99,2017-12-01,32,6,3.4009603841536613,0.9340586877678866,1.4167361226871145,57.656666666666666,27.33333333333333,44.683801169999995,4.1,0.141414309484193,5600
health1,health_beauty,01-01-2018,13,1104.87,15.99615385,84.99,49,1495,3,600,3.8,98,23,8,2,1,2018,50.0,8151,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,84.99,2018-01-01,32,6,3.4009603841536613,0.9340586877678866,1.4167361226871145,57.656666666666666,27.33333333333333,48.77670175,4.1,0.141414309484193,1274
health1,health_beauty,01-02-2018,7,594.93,15.86714286,84.99,49,1495,3,600,3.8,126,20,8,2,2,2018,26.92307692,8151,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,84.99,2018-02-01,32,6,3.4009603841536613,0.9340586877678866,1.4167361226871145,57.656666666666666,27.33333333333333,48.43264706,4.1,0.141414309484193,882
health1,health_beauty,01-03-2018,4,339.96,16.375,84.99,49,1495,3,600,3.8,169,22,9,1,3,2018,15.38461538,8151,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,84.99,2018-03-01,32,6,3.4009603841536613,1.0029502006136417,1.4167361226871145,55.57333333333333,29.416666666666664,41.303625000000004,4.1,0.141414309484193,676
health1,health_beauty,01-06-2018,2,169.98,22.08,84.99,49,1495,3,600,3.8,131,21,9,0,6,2018,7.692307692,8151,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,84.94,2018-06-01,32,6,3.4009603841536613,1.0493888134337572,1.4167361226871145,54.32333333333333,30.666666666666664,46.06230769,4.1,0.141414309484193,262
garden8,garden_tools,01-02-2017,1,179.99,33.54,179.99,33,2188,2,7650,4.2,3,20,8,2,2,2017,8.942307692,8000,179.99,4.2,33.54,179.99,4.2,33.54,179.99,4.2,33.54,179.94,2017-02-01,30,5,0.9944748328636941,0.9944748328636941,0.9944748328636941,179.99,0.0,100.62,4.2,0.023525029407920534,3
garden8,garden_tools,01-04-2017,3,539.97,36.64333333,179.99,33,2188,2,7650,4.2,17,20,10,2,4,2017,10.80128205,8000,179.99,4.2,36.64333333,179.99,4.2,36.64333333,179.99,4.2,36.64333333,179.94,2017-04-01,30,5,0.9944748328636941,0.9944748328636941,0.9944748328636941,179.99,0.0,109.92999999,4.2,0.023525029407920534,51
garden8,garden_tools,01-09-2017,2,359.98,26.88,179.99,33,2188,2,7650,4.2,115,21,9,1,9,2017,5.0,8000,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,179.94,2017-09-01,30,5,2.9555008210180627,2.9555008210180627,2.9555008210180627,59.9,120.09,50.29340712,4.133333333333334,0.023525029407920534,230
garden8,garden_tools,01-10-2017,6,1079.94,36.75666667,179.99,33,2188,2,7650,4.2,146,22,9,2,10,2017,15.0,8000,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,179.99,2017-10-01,30,5,2.9555008210180627,2.9555008210180627,2.9555008210180627,59.9,120.09,52.475547979999995,4.133333333333334,0.023525029407920534,876
garden8,garden_tools,01-11-2017,13,2339.87,43.14153846,179.99,33,2188,2,7650,4.2,339,22,8,4,11,2017,32.5,8000,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,179.99,2017-11-01,30,5,3.3701609760170737,3.2936077015230927,3.2853455016986692,53.28031332666666,126.70968667333335,51.41884185000001,4.133333333333334,0.023525029407920534,4407
garden8,garden_tools,01-12-2017,15,2759.85,47.594,183.99,33,2188,2,7650,4.2,184,21,10,1,12,2017,37.5,8000,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,179.99,2017-12-01,30,5,3.279679144385027,3.2607886575099694,3.2421145374449343,55.425000000000004,128.565,52.21125556999999,4.133333333333334,0.024047836884067444,2760
garden8,garden_tools,01-01-2018,14,2629.96,38.53785714,187.8542857,33,2188,2,7650,4.2,137,23,8,2,1,2018,17.94871795,8000,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,183.99,2018-01-01,30,5,3.69065394302554,3.69065394302554,3.69065394302554,49.9,137.95428569999999,51.841162690000004,4.133333333333334,0.024552906247549338,1918
garden8,garden_tools,01-02-2018,12,2148.0,47.82583333,179.0,33,2188,2,7650,4.2,160,20,8,2,2,2018,8.942307692,8000,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,187.8542857,2018-02-01,30,5,3.472682896323128,3.4489402697495186,3.4853963836725788,50.60076805,128.39923195,52.4128579,4.133333333333334,0.023395634557574173,1920
garden8,garden_tools,01-03-2018,13,2277.0,57.29846154,175.1538462,33,2188,2,7650,4.2,116,22,9,1,3,2018,16.66666667,8000,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,179.0,2018-03-01,30,5,3.190416142076503,3.190416142076503,3.190416142076503,53.9,121.2538462,61.23676533,4.133333333333334,0.02289293506731146,1508
garden8,garden_tools,01-04-2018,11,1969.0,28.63272727,179.0,33,2188,2,7650,4.2,111,21,9,1,4,2018,10.80128205,8000,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,175.1538462,2018-04-01,30,5,3.2604735883424407,3.2604735883424407,3.2604735883424407,53.9,125.1,43.82162923999999,4.133333333333334,0.023395634557574173,1221
